"X","realSum","room_type","room_shared","room_private","person_capacity","host_is_superhost","multi","biz","cleanliness_rating","guest_satisfaction_overall","bedrooms","dist","metro_dist","attr_index","attr_index_norm","rest_index","rest_index_norm","lng","lat"
645,148.17,"Private room","False","True",2,"False",0,1,9,88,1,5.72812554770682,0.155313557697039,225.725278445791,15.6910441351904,472.99974798679,8.46587131657139,-0.04828,51.52269
646,128.88,"Private room","False","True",2,"True",1,0,10,95,1,7.76593325749632,3.76969062882074,156.475434252615,10.8772174824031,310.891914854323,5.56442356623132,-0.03979,51.46506
647,239.89,"Entire home/apt","False","False",2,"False",0,1,9,92,0,3.94040660690512,0.118008693400417,413.610267100724,28.7516621998716,824.744447641226,14.7614885473097,-0.07155,51.51422
648,141.82,"Private room","False","True",2,"False",0,0,9,94,1,6.12647260947835,1.05873036311788,179.504620991385,12.4780660360238,376.211757717813,6.73353493775875,-0.11935,51.4535
649,489.66,"Entire home/apt","False","False",4,"True",0,1,10,95,1,3.35982124519091,0.976886532618256,317.051340334553,22.0394747480862,708.972078986655,12.6893648744835,-0.11708,51.53781
650,144.41,"Private room","False","True",2,"True",0,0,10,99,1,5.09068307007793,0.864424285996225,254.279418192763,17.67595371243,465.828636722661,8.33752092015505,-0.05986,51.49071
651,386.65,"Entire home/apt","False","False",4,"False",0,1,7,85,1,4.19739712955143,0.308332887225163,359.143365062262,24.965455490206,746.921296470247,13.3685897433086,-0.182,51.492
652,734.5,"Entire home/apt","False","False",6,"False",0,1,10,100,2,6.92791040944309,0.761394095225909,175.586956920787,12.2057339327615,408.203883811942,7.30613825057063,-0.22,51.485
653,204.85,"Private room","False","True",2,"True",0,0,10,98,1,3.51109576021911,0.560830851918122,317.814048492699,22.0924935657132,721.13473592651,12.90705524104,-0.09106,51.5302
654,345.26,"Entire home/apt","False","False",2,"False",0,0,9,88,1,6.7981047443753,0.757208707147193,176.535712845934,12.2716856560134,408.247609286869,7.30692086038293,-0.21162,51.47708
655,309.27,"Entire home/apt","False","False",2,"False",0,1,9,80,1,3.7083017828263,0.823229541365876,290.649852026923,20.2042043648924,645.108264225155,11.546313868944,-0.117,51.541
656,244.83,"Entire home/apt","False","False",2,"False",0,1,7,73,0,3.80512466884314,0.474793950042052,326.977412561121,22.7294747271252,750.114175019945,13.4257367059576,-0.18166,51.5136
657,90.31,"Private room","False","True",2,"True",0,1,10,93,1,9.74141974635982,5.19666920801675,118.435446879448,8.23290965439082,242.034493507031,4.33199570385243,-0.05805,51.43228
658,72.2,"Private room","False","True",2,"False",1,0,7,63,1,14.0271925238863,4.92571321118664,87.2628957250014,6.06598409187185,182.366095567153,3.26403534916936,0.07208,51.48903
659,847.86,"Entire home/apt","False","False",6,"False",0,1,9,90,2,1.71762544777483,0.145485977538412,582.939294896934,40.5223830815263,1181.9479213901,21.154808322767,-0.12623,51.52374
660,2061.9,"Entire home/apt","False","False",4,"False",1,0,10,100,2,1.98633294528998,0.300004493865193,520.711713408356,36.1967012868845,987.922636058614,17.6820937922229,-0.14822,51.49601
661,743.67,"Entire home/apt","False","False",6,"False",0,1,9,83,2,2.28229611623512,0.267225091198569,455.472247180302,31.6616516416295,986.338826644802,17.6537463634042,-0.10263,51.52173
662,735.67,"Entire home/apt","False","False",6,"False",0,1,9,88,2,2.52634405264738,0.0934540345990094,470.752653277942,32.7238522428762,938.302567504967,16.7939810249697,-0.09637,51.52007
663,237.31,"Private room","False","True",2,"True",0,0,10,96,1,5.07445759766467,0.676405970095336,249.344727286223,17.3329241087402,539.55706032254,9.65713123543934,-0.18495,51.48014
664,386.42,"Entire home/apt","False","False",4,"False",1,0,9,89,1,3.0381663434838,0.618677530605008,354.469590856794,24.6405632236381,798.786117364008,14.2968796661097,-0.12044,51.53527
665,166.28,"Private room","False","True",2,"False",0,0,10,95,1,4.20524431215852,0.343631243002826,350.512487992929,24.3654895760967,780.479880139948,13.9692299172692,-0.06871,51.51739
666,222.96,"Private room","False","True",2,"False",1,0,10,97,1,7.3813443180685,1.43042044772605,162.35461956567,11.2859025745704,368.780494838823,6.60052828073428,-0.22291,51.47909
667,425.46,"Entire home/apt","False","False",6,"False",0,1,10,95,2,14.5642337483101,5.2093674172329,83.4366745104934,5.80000853804275,171.420047452874,3.06812016072601,0.08066,51.49249
668,1159.72,"Entire home/apt","False","False",4,"False",0,1,10,91,1,1.65970541434734,0.371480640393186,527.611233695825,36.6763138410819,1285.3612543509,23.0057267915192,-0.13977,51.52113
669,186.98,"Private room","False","True",2,"False",0,0,10,100,1,9.9012374060416,5.71922907379131,122.230397759982,8.49671148539239,247.506814652326,4.42994071717687,-0.01884,51.45076
670,105.6,"Private room","False","True",2,"False",0,0,9,89,1,14.950081985322,4.02819578543315,80.7216415248458,5.61127601016806,164.550866424467,2.94517378943459,0.08763,51.50329
671,212.61,"Private room","False","True",2,"False",1,0,8,96,1,4.78647942902725,1.42471471673777,245.937735649221,17.0960908372851,552.680076043244,9.89201035080818,-0.07483,51.53608
672,578.09,"Entire home/apt","False","False",5,"False",1,0,8,87,1,1.31341647993965,0.261748521619744,610.760501877034,42.456343644671,1672.98643380273,29.9435420911453,-0.13629,51.51878
673,300.34,"Private room","False","True",2,"False",0,0,9,94,1,2.31206948000257,0.234216248764464,532.652225277956,37.0267328191643,922.214005939349,16.5060238062545,-0.09564,51.50231
674,575.98,"Entire home/apt","False","False",4,"False",0,1,9,85,1,3.71386191287347,0.818218666458488,461.324311037432,32.0684514156576,720.738451887876,12.8999624472486,-0.07539,51.50084
675,242.24,"Entire home/apt","False","False",5,"False",0,1,9,89,1,7.5457278342656,2.68243077456304,171.671740425815,11.9335719700234,334.625625745963,5.98921563668912,-0.03082,51.47741
676,618.55,"Entire home/apt","False","False",2,"False",1,0,9,93,1,0.378326750117626,0.11697643603507,967.461020625475,67.2519873637295,1674.2809116592,29.9667109892297,-0.12208,51.50805
677,345.26,"Private room","False","True",3,"False",0,1,10,97,1,3.35413528706963,0.926645855119308,319.753219011782,22.2272928686983,711.255428044893,12.7302328440334,-0.11978,51.53808
678,206.26,"Private room","False","True",2,"True",1,0,10,98,1,2.70701467486007,0.434756529799817,385.895883547718,26.8251273496145,893.252721504935,15.9876672781,-0.11854,51.532
679,499.78,"Private room","False","True",3,"False",1,0,10,93,1,14.8418934343763,6.48109266258803,81.7698132452591,5.68413851293915,166.35489557742,2.97746276786481,0.07233,51.46117
680,350.67,"Entire home/apt","False","False",2,"False",0,0,9,97,1,5.91770187228773,0.668771288965946,195.875898848021,13.6160973861973,431.655626532302,7.72588358207439,-0.19463,51.54112
